id,name,movie_id,vote_average
10751,Family,9612,4.8
18,Drama,2124,5.4
9648,Mystery,2124,5.4
10749,Romance,2124,5.4
53,Thriller,2124,5.4
28,Action,26261,5.0
35,Comedy,26261,5.0
10751,Family,26261,5.0
37,Western,19176,5.1
28,Action,19176,5.1
35,Comedy,19176,5.1
18,Drama,49299,5.4
35,Comedy,11566,6.3
35,Comedy,9571,7.4
18,Drama,9571,7.4
80,Crime,9739,6.4
28,Action,9739,6.4
878,Science Fiction,9739,6.4
99,Documentary,24257,7.1
37,Western,34444,4.2
18,Drama,34444,4.2
35,Comedy,34444,4.2
10749,Romance,34444,4.2
35,Comedy,26141,5.4
18,Drama,10997,7.8
18,Drama,50463,3.3
35,Comedy,50463,3.3
10749,Romance,50463,3.3
18,Drama,10443,6.8
35,Comedy,20239,5.8
35,Comedy,16297,6.1
18,Drama,16297,6.1
18,Drama,18551,6.2
9648,Mystery,18551,6.2
10749,Romance,18551,6.2
35,Comedy,25440,4.3
53,Thriller,25440,4.3
9648,Mystery,25440,4.3
10749,Romance,25440,4.3
10769,Foreign,25440,4.3
35,Comedy,9024,5.7
10749,Romance,9024,5.7
18,Drama,37233,6.6
9648,Mystery,37233,6.6
53,Thriller,37233,6.6
10751,Family,1634,6.0
12,Adventure,1634,6.0
80,Crime,13815,7.6
18,Drama,13815,7.6
53,Thriller,13815,7.6
12,Adventure,5503,7.2
28,Action,5503,7.2
53,Thriller,5503,7.2
80,Crime,5503,7.2
9648,Mystery,5503,7.2
36,History,35588,5.9
28,Action,35588,5.9
18,Drama,35588,5.9
37,Western,35588,5.9
18,Drama,2087,5.4
28,Action,2087,5.4
53,Thriller,2087,5.4
10751,Family,41579,4.5
35,Comedy,41579,4.5
80,Crime,41579,4.5
18,Drama,18620,3.9
10749,Romance,18620,3.9
35,Comedy,41006,5.2
18,Drama,41006,5.2
18,Drama,4916,5.6
53,Thriller,4916,5.6
28,Action,2019,6.1
12,Adventure,2019,6.1
80,Crime,2019,6.1
53,Thriller,2019,6.1
36,History,31642,6.4
10752,War,31642,6.4
28,Action,31642,6.4
18,Drama,31642,6.4
28,Action,9255,6.2
35,Comedy,9255,6.2
10752,War,9255,6.2
35,Comedy,26271,4.7
18,Drama,10612,6.1
35,Comedy,10612,6.1
10749,Romance,10612,6.1
10749,Romance,2259,6.7
18,Drama,2259,6.7
35,Comedy,16097,4.6
35,Comedy,11934,7.1
18,Drama,11934,7.1
35,Comedy,106143,5.7
18,Drama,106143,5.7
35,Comedy,12475,4.7
28,Action,9386,6.8
18,Drama,9386,6.8
53,Thriller,9386,6.8
80,Crime,9386,6.8
9648,Mystery,9386,6.8
18,Drama,7984,7.6
35,Comedy,59930,3.9
18,Drama,59930,3.9
10749,Romance,59930,3.9
18,Drama,15765,6.9
10402,Music,15765,6.9
35,Comedy,31643,4.6
28,Action,6,6.4
53,Thriller,6,6.4
80,Crime,6,6.4
12,Adventure,329,7.6
878,Science Fiction,329,7.6
53,Thriller,10909,6.5
80,Crime,10909,6.5
28,Action,507,6.1
80,Crime,507,6.1
18,Drama,507,6.1
53,Thriller,507,6.1
18,Drama,34024,6.4
28,Action,29918,6.1
12,Adventure,29918,6.1
18,Drama,29918,6.1
10751,Family,29918,6.1
12,Adventure,9593,6.1
14,Fantasy,9593,6.1
28,Action,9593,6.1
35,Comedy,9593,6.1
10751,Family,9593,6.1
35,Comedy,42580,5.1
10751,Family,42580,5.1
28,Action,22317,5.7
35,Comedy,22317,5.7
37,Western,22317,5.7
18,Drama,1413,6.6
10749,Romance,1413,6.6
35,Comedy,12121,5.3
18,Drama,2246,5.9
80,Crime,2246,5.9
18,Drama,10502,6.2
35,Comedy,10440,7.1
9648,Mystery,10440,7.1
18,Drama,9516,7.2
28,Action,9516,7.2
80,Crime,9516,7.2
28,Action,2320,5.8
12,Adventure,2320,5.8
18,Drama,2320,5.8
53,Thriller,2320,5.8
18,Drama,5879,6.5
10749,Romance,5879,6.5
53,Thriller,83718,7.0
35,Comedy,83718,7.0
18,Drama,83718,7.0
10749,Romance,83718,7.0
18,Drama,11971,7.2
35,Comedy,11971,7.2
10749,Romance,11971,7.2
18,Drama,2625,5.9
10749,Romance,2625,5.9
35,Comedy,31911,5.5
10749,Romance,31911,5.5
35,Comedy,788,7.0
18,Drama,788,7.0
10751,Family,788,7.0
35,Comedy,21450,7.5
18,Drama,21450,7.5
12,Adventure,11231,4.8
35,Comedy,41588,4.8
18,Drama,41588,4.8
28,Action,10447,6.1
18,Drama,10447,6.1
878,Science Fiction,10447,6.1
53,Thriller,10447,6.1
35,Comedy,31586,4.8
18,Drama,31586,4.8
10751,Family,31586,4.8
14,Fantasy,31586,4.8
878,Science Fiction,31586,4.8
10749,Romance,9300,6.7
18,Drama,9300,6.7
14,Fantasy,9300,6.7
80,Crime,9559,7.2
18,Drama,9559,7.2
53,Thriller,9559,7.2
18,Drama,9800,7.6
18,Drama,713,7.1
10749,Romance,713,7.1
18,Drama,8291,6.9
10749,Romance,8291,6.9
18,Drama,18133,6.0
27,Horror,25557,5.6
878,Science Fiction,25557,5.6
53,Thriller,25557,5.6
35,Comedy,22588,5.8
80,Crime,22588,5.8
18,Drama,22588,5.8
10402,Music,22588,5.8
9648,Mystery,22588,5.8
10749,Romance,22588,5.8
35,Comedy,10872,6.7
18,Drama,1245,7.5
10749,Romance,1245,7.5
35,Comedy,11858,5.9
10752,War,11858,5.9
28,Action,7007,5.8
18,Drama,7007,5.8
53,Thriller,7007,5.8
35,Comedy,10467,5.5
10749,Romance,10467,5.5
28,Action,5550,4.2
12,Adventure,5550,4.2
80,Crime,5550,4.2
878,Science Fiction,5550,4.2
53,Thriller,5550,4.2
35,Comedy,8005,6.4
28,Action,2088,5.7
80,Crime,2088,5.7
18,Drama,2088,5.7
53,Thriller,2088,5.7
28,Action,10412,6.6
18,Drama,10412,6.6
53,Thriller,10412,6.6
18,Drama,47889,5.6
10749,Romance,47889,5.6
18,Drama,14534,7.2
18,Drama,56583,4.0
18,Drama,41878,6.2
18,Drama,424,8.3
36,History,424,8.3
10752,War,424,8.3
35,Comedy,35233,5.3
18,Drama,35233,5.3
18,Drama,14291,7.3
18,Drama,103413,5.9
18,Drama,11236,7.1
10751,Family,11236,7.1
14,Fantasy,11236,7.1
35,Comedy,11592,6.4
80,Crime,11592,6.4
27,Horror,11592,6.4
53,Thriller,11592,6.4
12,Adventure,8850,5.4
14,Fantasy,8850,5.4
28,Action,8850,5.4
53,Thriller,8850,5.4
878,Science Fiction,8850,5.4
18,Drama,10445,6.8
10749,Romance,10445,6.8
35,Comedy,695,6.9
18,Drama,695,6.9
18,Drama,43535,5.7
10751,Family,43535,5.7
35,Comedy,12519,5.2
18,Drama,12519,5.2
9648,Mystery,23210,6.5
18,Drama,23210,6.5
35,Comedy,23210,6.5
35,Comedy,858,6.5
18,Drama,858,6.5
10749,Romance,858,6.5
18,Drama,867,4.9
53,Thriller,867,4.9
878,Science Fiction,78,7.9
18,Drama,78,7.9
53,Thriller,78,7.9
35,Comedy,13203,5.6
18,Drama,13203,5.6
10749,Romance,13203,5.6
35,Comedy,10442,6.1
80,Crime,10442,6.1
10749,Romance,10442,6.1
80,Crime,11074,5.4
28,Action,11074,5.4
9648,Mystery,11074,5.4
53,Thriller,11074,5.4
36,History,33367,4.0
18,Drama,33367,4.0
10749,Romance,33367,4.0
12,Adventure,9607,4.0
35,Comedy,9607,4.0
10751,Family,9607,4.0
14,Fantasy,9607,4.0
28,Action,17585,6.1
12,Adventure,17585,6.1
53,Thriller,17585,6.1
80,Crime,17585,6.1
28,Action,9057,5.0
53,Thriller,9057,5.0
18,Drama,20967,7.4
10402,Music,20967,7.4
35,Comedy,10635,6.3
18,Drama,10635,6.3
10751,Family,10635,6.3
10749,Romance,10635,6.3
14,Fantasy,9479,7.6
16,Animation,9479,7.6
10751,Family,9479,7.6
28,Action,10057,6.2
12,Adventure,10057,6.2
35,Comedy,10057,6.2
28,Action,11969,7.4
12,Adventure,11969,7.4
18,Drama,11969,7.4
36,History,11969,7.4
37,Western,11969,7.4
18,Drama,41590,5.5
28,Action,41590,5.5
53,Thriller,41590,5.5
28,Action,319,7.5
53,Thriller,319,7.5
80,Crime,319,7.5
10749,Romance,319,7.5
99,Documentary,26408,7.3
36,History,26408,7.3
14,Fantasy,15139,6.2
878,Science Fiction,15139,6.2
10751,Family,15139,6.2
16,Animation,15139,6.2
18,Drama,161158,6.0
35,Comedy,161158,6.0
53,Thriller,85247,3.0
18,Drama,85247,3.0
10749,Romance,85247,3.0
35,Comedy,11446,6.9
18,Drama,11446,6.9
18,Drama,51980,6.3
10749,Romance,51980,6.3
35,Comedy,24405,4.7
10749,Romance,24405,4.7
18,Drama,11655,6.4
27,Horror,11655,6.4
53,Thriller,11655,6.4
35,Comedy,11800,4.0
10749,Romance,11800,4.0
35,Comedy,8223,6.8
18,Drama,8223,6.8
35,Comedy,14587,5.1
18,Drama,14587,5.1
35,Comedy,31504,6.0
10751,Family,31504,6.0
18,Drama,41653,6.2
10770,TV Movie,53185,0.0
18,Drama,53185,0.0
10749,Romance,53185,0.0
35,Comedy,53185,0.0
18,Drama,95743,0.0
10749,Romance,95743,0.0
35,Comedy,23637,7.2
10769,Foreign,23637,7.2
35,Comedy,17600,5.3
18,Drama,17600,5.3
10749,Romance,10897,6.3
35,Comedy,10897,6.3
10751,Family,10897,6.3
35,Comedy,349394,0.0
18,Drama,21352,5.0
10751,Family,21352,5.0
12,Adventure,21352,5.0
53,Thriller,68806,5.0
80,Crime,68806,5.0
18,Drama,68806,5.0
35,Comedy,37345,4.4
18,Drama,37345,4.4
36,History,37345,4.4
9648,Mystery,37345,4.4
36,History,32562,7.0
99,Documentary,32562,7.0
18,Drama,47507,6.8
35,Comedy,47507,6.8
10749,Romance,47507,6.8
10769,Foreign,47507,6.8
35,Comedy,25403,6.9
18,Drama,25403,6.9
10749,Romance,124304,6.0
18,Drama,124304,6.0
35,Comedy,9066,5.9
35,Comedy,771,7.1
10751,Family,771,7.1
14,Fantasy,251,6.9
18,Drama,251,6.9
53,Thriller,251,6.9
9648,Mystery,251,6.9
10749,Romance,251,6.9
16,Animation,812,7.4
10751,Family,812,7.4
35,Comedy,812,7.4
12,Adventure,812,7.4
14,Fantasy,812,7.4
10749,Romance,812,7.4
28,Action,280,7.7
53,Thriller,280,7.7
878,Science Fiction,280,7.7
12,Adventure,581,7.6
18,Drama,581,7.6
37,Western,581,7.6
53,Thriller,80350,6.3
28,Action,80350,6.3
18,Drama,80350,6.3
14,Fantasy,268,7.0
28,Action,268,7.0
80,Crime,274,8.1
18,Drama,274,8.1
53,Thriller,274,8.1
14,Fantasy,408,6.9
16,Animation,408,6.9
10751,Family,408,6.9
10749,Romance,10020,7.5
10751,Family,10020,7.5
16,Animation,10020,7.5
14,Fantasy,10020,7.5
10402,Music,10020,7.5
16,Animation,10895,6.9
10751,Family,10895,6.9
10749,Romance,114,7.0
35,Comedy,114,7.0
35,Comedy,41043,6.0
18,Drama,41043,6.0
14,Fantasy,41043,6.0
12,Adventure,576,7.7
37,Western,576,7.7
80,Crime,15477,5.5
53,Thriller,15477,5.5
18,Drama,59146,6.5
10769,Foreign,59146,6.5
10749,Romance,59146,6.5
35,Comedy,30528,6.1
10749,Romance,30528,6.1
35,Comedy,7300,6.1
10749,Romance,7300,6.1
27,Horror,10824,5.0
10749,Romance,261246,5.0
18,Drama,261246,5.0
80,Crime,275,7.7
18,Drama,275,7.7
53,Thriller,275,7.7
12,Adventure,25059,6.0
35,Comedy,25059,6.0
18,Drama,25059,6.0
10751,Family,25059,6.0
16,Animation,11827,6.3
878,Science Fiction,11827,6.3
27,Horror,8766,4.9
53,Thriller,8766,4.9
878,Science Fiction,8766,4.9
35,Comedy,23570,4.6
10749,Romance,23570,4.6
18,Drama,47333,7.1
10749,Romance,47333,7.1
18,Drama,54850,4.0
9648,Mystery,54850,4.0
53,Thriller,54850,4.0
35,Comedy,51242,7.1
10769,Foreign,51242,7.1
16,Animation,10112,7.1
35,Comedy,10112,7.1
10751,Family,10112,7.1
12,Adventure,10112,7.1
18,Drama,4307,6.9
10749,Romance,4307,6.9
35,Comedy,46029,5.1
10749,Romance,46029,5.1
35,Comedy,32308,3.6
10751,Family,32308,3.6
12,Adventure,88893,7.5
18,Drama,88893,7.5
99,Documentary,88893,7.5
18,Drama,52873,6.4
53,Thriller,340210,4.7
28,Action,340210,4.7
18,Drama,340210,4.7
35,Comedy,44281,7.4
18,Drama,44281,7.4
35,Comedy,28121,5.7
53,Thriller,28121,5.7
80,Crime,28121,5.7
10749,Romance,28121,5.7
35,Comedy,12520,6.5
53,Thriller,12520,6.5
80,Crime,12520,6.5
18,Drama,12520,6.5
80,Crime,1592,7.4
18,Drama,1592,7.4
9648,Mystery,1592,7.4
53,Thriller,1592,7.4
18,Drama,36447,5.4
10749,Romance,36447,5.4
10749,Romance,19042,5.0
16,Animation,19042,5.0
10751,Family,19042,5.0
12,Adventure,19042,5.0
14,Fantasy,19042,5.0
18,Drama,38884,7.0
36,History,38884,7.0
10752,War,38884,7.0
10749,Romance,38884,7.0
35,Comedy,47449,6.6
14,Fantasy,36259,3.6
878,Science Fiction,36259,3.6
10751,Family,36259,3.6
35,Comedy,41852,5.6
18,Drama,41852,5.6
18,Drama,40926,3.0
53,Thriller,40926,3.0
35,Comedy,9099,5.5
10751,Family,9099,5.5
35,Comedy,2021,5.1
18,Drama,2021,5.1
10749,Romance,2021,5.1
35,Comedy,61752,5.7
18,Drama,10988,5.4
27,Horror,10988,5.4
9648,Mystery,10988,5.4
53,Thriller,10988,5.4
12,Adventure,11479,6.0
18,Drama,11479,6.0
35,Comedy,11479,6.0
10751,Family,11479,6.0
10749,Romance,398959,5.0
18,Drama,398959,5.0
35,Comedy,287305,4.0
35,Comedy,339428,0.0
18,Drama,12652,7.1
10749,Romance,12652,7.1
18,Drama,10684,6.2
53,Thriller,10684,6.2
9648,Mystery,10684,6.2
10752,War,10684,6.2
12,Adventure,954,6.7
28,Action,954,6.7
53,Thriller,954,6.7
18,Drama,68445,7.7
35,Comedy,68445,7.7
18,Drama,18989,6.2
10749,Romance,18989,6.2
35,Comedy,10801,5.3
27,Horror,54285,6.2
9648,Mystery,54285,6.2
53,Thriller,54285,6.2
14,Fantasy,8840,6.4
18,Drama,278978,0.0
18,Drama,124625,0.0
28,Action,11107,5.4
35,Comedy,11107,5.4
18,Drama,16417,6.0
35,Comedy,16417,6.0
80,Crime,10363,7.3
18,Drama,10363,7.3
53,Thriller,10363,7.3
10749,Romance,161070,5.3
35,Comedy,161070,5.3
18,Drama,161070,5.3
12,Adventure,10539,6.2
16,Animation,10539,6.2
10751,Family,10539,6.2
18,Drama,10543,6.1
53,Thriller,10543,6.1
10749,Romance,10543,6.1
35,Comedy,18414,5.9
35,Comedy,47502,4.8
80,Crime,47502,4.8
18,Drama,47502,4.8
10752,War,11902,7.5
18,Drama,11902,7.5
35,Comedy,11902,7.5
10752,War,27098,6.1
18,Drama,27098,6.1
10749,Romance,27098,6.1
28,Action,25087,5.2
53,Thriller,25087,5.2
18,Drama,5801,7.9
18,Drama,896,8.2
35,Comedy,3065,7.0
878,Science Fiction,3065,7.0
16,Animation,2300,6.5
35,Comedy,2300,6.5
18,Drama,2300,6.5
10751,Family,2300,6.5
14,Fantasy,2300,6.5
878,Science Fiction,8069,5.7
53,Thriller,288173,8.0
28,Action,288173,8.0
18,Drama,288173,8.0
35,Comedy,187851,5.5
27,Horror,187851,5.5
878,Science Fiction,187851,5.5
18,Drama,27768,7.5
53,Thriller,27768,7.5
18,Drama,221917,8.0
10749,Romance,221917,8.0
18,Drama,8072,6.8
878,Science Fiction,8072,6.8
9648,Mystery,8072,6.8
18,Drama,35797,6.8
99,Documentary,88030,7.5
10769,Foreign,88030,7.5
27,Horror,83857,5.8
18,Drama,83857,5.8
53,Thriller,83857,5.8
18,Drama,33245,6.2
18,Drama,124460,8.0
10749,Romance,124460,8.0
28,Action,27281,4.7
12,Adventure,27281,4.7
35,Comedy,27281,4.7
10751,Family,27281,4.7
18,Drama,105045,5.0
10749,Romance,105045,5.0
35,Comedy,40001,5.5
10749,Romance,40001,5.5
18,Drama,40001,5.5
28,Action,29621,3.9
12,Adventure,29621,3.9
878,Science Fiction,29621,3.9
53,Thriller,29621,3.9
18,Drama,117730,6.5
10769,Foreign,117730,6.5
28,Action,20762,5.8
53,Thriller,20762,5.8
80,Crime,37144,5.1
9648,Mystery,37144,5.1
53,Thriller,37144,5.1
80,Crime,48260,7.4
18,Drama,48260,7.4
10749,Romance,48260,7.4
53,Thriller,48260,7.4
28,Action,12656,5.5
35,Comedy,12656,5.5
18,Drama,12656,5.5
53,Thriller,12656,5.5
18,Drama,38867,3.3
10749,Romance,38867,3.3
35,Comedy,25969,6.8
18,Drama,25969,6.8
10751,Family,25969,6.8
10749,Romance,25969,6.8
18,Drama,44103,6.7
36,History,44103,6.7
18,Drama,753,7.1
10749,Romance,43634,5.3
18,Drama,43634,5.3
9648,Mystery,43634,5.3
28,Action,9103,5.3
12,Adventure,9103,5.3
35,Comedy,90214,7.1
10749,Romance,90214,7.1
18,Drama,29649,5.1
18,Drama,10990,6.2
9648,Mystery,10990,6.2
53,Thriller,10990,6.2
35,Comedy,8866,5.7
10749,Romance,8866,5.7
16,Animation,12233,6.5
35,Comedy,12233,6.5
10751,Family,12233,6.5
35,Comedy,23449,4.9
12,Adventure,36355,5.3
10751,Family,36355,5.3
18,Drama,37667,6.0
53,Thriller,37667,6.0
9648,Mystery,37667,6.0
10749,Romance,37667,6.0
18,Drama,90148,4.4
18,Drama,922,7.2
14,Fantasy,922,7.2
37,Western,922,7.2
10752,War,11876,6.7
12,Adventure,11876,6.7
18,Drama,11876,6.7
10749,Romance,11876,6.7
28,Action,52633,6.6
80,Crime,52633,6.6
18,Drama,52633,6.6
35,Comedy,62364,5.5
10769,Foreign,62364,5.5
14,Fantasy,11687,7.1
35,Comedy,11687,7.1
878,Science Fiction,11687,7.1
35,Comedy,9304,5.5
14,Fantasy,9304,5.5
878,Science Fiction,9304,5.5
99,Documentary,73183,10.0
18,Drama,131232,0.0
10769,Foreign,131232,0.0
18,Drama,9100,6.3
14,Fantasy,9100,6.3
27,Horror,9100,6.3
53,Thriller,9100,6.3
35,Comedy,20759,5.1
18,Drama,20759,5.1
18,Drama,46063,5.6
53,Thriller,46063,5.6
35,Comedy,32513,7.0
18,Drama,32513,7.0
10749,Romance,32513,7.0
16,Animation,40651,7.7
18,Drama,40651,7.7
18,Drama,36915,5.0
9648,Mystery,36915,5.0
53,Thriller,36915,5.0
28,Action,40507,5.5
18,Drama,40507,5.5
80,Crime,40507,5.5
53,Thriller,40507,5.5
28,Action,9802,6.9
12,Adventure,9802,6.9
53,Thriller,9802,6.9
35,Comedy,25697,5.5
14,Fantasy,21588,7.0
18,Drama,21588,7.0
27,Horror,21588,7.0
35,Comedy,21588,7.0
28,Action,664,6.1
12,Adventure,664,6.1
18,Drama,664,6.1
28,Action,11867,3.9
878,Science Fiction,11867,3.9
18,Drama,47119,5.0
35,Comedy,314352,0.0
28,Action,9323,7.8
16,Animation,9323,7.8
878,Science Fiction,9323,7.8
27,Horror,10280,5.5
53,Thriller,10280,5.5
28,Action,10535,4.9
35,Comedy,10535,4.9
35,Comedy,124613,0.0
18,Drama,124613,0.0
10751,Family,532,7.5
16,Animation,532,7.5
35,Comedy,532,7.5
18,Drama,26744,6.6
28,Action,26744,6.6
80,Crime,26744,6.6
35,Comedy,16299,4.2
10751,Family,16299,4.2
28,Action,10547,6.1
9648,Mystery,10547,6.1
878,Science Fiction,10547,6.1
53,Thriller,10547,6.1
18,Drama,245268,0.0
10752,War,245268,0.0
18,Drama,935,8.0
35,Comedy,935,8.0
10752,War,935,8.0
27,Horror,55613,7.8
35,Comedy,55613,7.8
18,Drama,55613,7.8
14,Fantasy,55613,7.8
35,Comedy,41007,7.2
18,Drama,41007,7.2
10749,Romance,41007,7.2
18,Drama,35645,5.8
10751,Family,110465,7.0
12,Adventure,110465,7.0
99,Documentary,255546,10.0
18,Drama,40751,7.1
28,Action,40751,7.1
99,Documentary,85778,0.0
18,Drama,11101,7.4
36,History,11101,7.4
10752,War,11101,7.4
12,Adventure,9826,4.7
28,Action,9826,4.7
18,Drama,9879,4.4
53,Thriller,9879,4.4
80,Crime,9879,4.4
18,Drama,63564,5.7
35,Comedy,63564,5.7
18,Drama,22621,7.7
10749,Romance,22621,7.7
35,Comedy,7095,5.9
18,Drama,7095,5.9
878,Science Fiction,7095,5.9
18,Drama,26890,6.1
35,Comedy,46732,6.1
18,Drama,46732,6.1
10751,Family,46732,6.1
18,Drama,124633,0.0
10402,Music,202425,6.5
10749,Romance,202425,6.5
18,Drama,77771,7.3
10749,Romance,77771,7.3
18,Drama,181083,5.0
18,Drama,41225,5.5
9648,Mystery,41225,5.5
27,Horror,41225,5.5
37,Western,87190,6.3
18,Drama,87190,6.3
10752,War,87190,6.3
18,Drama,627,7.8
80,Crime,627,7.8
35,Comedy,32872,3.9
10749,Romance,32872,3.9
28,Action,602,6.7
12,Adventure,602,6.7
878,Science Fiction,602,6.7
18,Drama,14553,6.6
10749,Romance,14553,6.6
18,Drama,9566,5.7
9648,Mystery,9566,5.7
53,Thriller,9566,5.7
18,Drama,10545,6.8
16,Animation,10545,6.8
10751,Family,10545,6.8
35,Comedy,9894,5.7
18,Drama,9894,5.7
53,Thriller,9894,5.7
35,Comedy,11543,6.7
28,Action,9268,5.6
18,Drama,9268,5.6
9648,Mystery,9268,5.6
53,Thriller,9268,5.6
99,Documentary,52059,6.7
14,Fantasy,9327,5.4
35,Comedy,9327,5.4
10749,Romance,9327,5.4
878,Science Fiction,9327,5.4
18,Drama,123763,6.8
10769,Foreign,123763,6.8
18,Drama,81949,7.2
10749,Romance,81949,7.2
10752,War,81949,7.2
35,Comedy,44535,5.1
18,Drama,44535,5.1
18,Drama,44495,6.3
35,Comedy,78285,0.0
28,Action,11228,5.8
12,Adventure,11228,5.8
53,Thriller,11228,5.8
27,Horror,10779,6.7
35,Comedy,10779,6.7
18,Drama,26748,6.9
9648,Mystery,26748,6.9
10749,Romance,26748,6.9
35,Comedy,38223,5.7
18,Drama,38223,5.7
10751,Family,38223,5.7
18,Drama,9294,6.2
14,Fantasy,9294,6.2
10749,Romance,9294,6.2
878,Science Fiction,9294,6.2
35,Comedy,49963,6.6
18,Drama,49963,6.6
10749,Romance,49963,6.6
35,Comedy,11363,5.7
10749,Romance,11363,5.7
80,Crime,1645,7.0
18,Drama,1645,7.0
53,Thriller,1645,7.0
18,Drama,31546,6.2
10749,Romance,77056,6.5
35,Comedy,77056,6.5
12,Adventure,36344,5.2
28,Action,18550,5.2
35,Comedy,18550,5.2
53,Thriller,18550,5.2
14,Fantasy,11511,3.6
35,Comedy,11511,3.6
878,Science Fiction,11511,3.6
10751,Family,11511,3.6
10751,Family,34170,5.4
35,Comedy,34170,5.4
28,Action,109478,4.0
9648,Mystery,109478,4.0
53,Thriller,109478,4.0
10752,War,124645,7.0
18,Drama,124645,7.0
35,Comedy,12606,5.8
35,Comedy,69895,6.0
12,Adventure,35206,7.4
18,Drama,35206,7.4
10752,War,151489,6.5
18,Drama,151489,6.5
18,Drama,4837,6.5
35,Comedy,4837,6.5
10749,Romance,4837,6.5
18,Drama,12632,6.3
10769,Foreign,12632,6.3
35,Comedy,9098,5.2
10769,Foreign,9098,5.2
18,Drama,282919,4.0
53,Thriller,124614,6.5
16,Animation,18975,5.0
10751,Family,18975,5.0
14,Fantasy,18975,5.0
14,Fantasy,11962,5.0
35,Comedy,11962,5.0
10402,Music,11962,5.0
35,Comedy,2925,6.5
10749,Romance,28628,7.2
18,Drama,28628,7.2
35,Comedy,28628,7.2
28,Action,3595,6.4
53,Thriller,3595,6.4
35,Comedy,9308,5.4
35,Comedy,92381,5.4
28,Action,18555,6.3
18,Drama,18555,6.3
53,Thriller,18555,6.3
28,Action,12123,5.3
18,Drama,12123,5.3
878,Science Fiction,12123,5.3
53,Thriller,12123,5.3
35,Comedy,10830,6.9
10751,Family,10830,6.9
14,Fantasy,10830,6.9
18,Drama,3573,6.7
35,Comedy,3573,6.7
10749,Romance,3573,6.7
28,Action,10546,5.2
14,Fantasy,10546,5.2
53,Thriller,10546,5.2
35,Comedy,18862,5.0
10751,Family,18862,5.0
18,Drama,31417,7.5
27,Horror,31417,7.5
53,Thriller,31417,7.5
27,Horror,9431,5.0
35,Comedy,9431,5.0
18,Drama,124619,7.0
18,Drama,46986,7.5
10749,Romance,46986,7.5
18,Drama,144982,5.0
35,Comedy,47907,6.8
18,Drama,47907,6.8
28,Action,10061,5.6
12,Adventure,10061,5.6
878,Science Fiction,10061,5.6
53,Thriller,10061,5.6
80,Crime,36266,6.8
18,Drama,36266,6.8
18,Drama,549,6.6
36,History,549,6.6
35,Comedy,10478,5.9
18,Drama,10478,5.9
10749,Romance,10478,5.9
18,Drama,66634,6.0
10402,Music,66634,6.0
18,Drama,116690,6.4
18,Drama,213917,6.0
18,Drama,238,8.5
80,Crime,238,8.5
35,Comedy,159,6.1
18,Drama,159,6.1
28,Action,11134,6.7
80,Crime,11134,6.7
53,Thriller,11134,6.7
18,Drama,88224,6.3
35,Comedy,88224,6.3
18,Drama,132641,0.0
80,Crime,9303,6.9
18,Drama,9303,6.9
10749,Romance,9303,6.9
53,Thriller,9303,6.9
35,Comedy,23945,4.9
10751,Family,23945,4.9
18,Drama,37820,6.1
53,Thriller,22479,6.1
18,Drama,22479,6.1
10402,Music,22479,6.1
80,Crime,22479,6.1
35,Comedy,9054,4.7
10751,Family,9054,4.7
10749,Romance,241058,4.0
35,Comedy,241058,4.0
18,Drama,11985,7.3
18,Drama,10232,4.0
18,Drama,59569,6.3
28,Action,410921,0.0
80,Crime,410921,0.0
18,Drama,410921,0.0
28,Action,38955,5.8
12,Adventure,38955,5.8
80,Crime,38955,5.8
35,Comedy,110513,5.2
18,Drama,110513,5.2
18,Drama,114089,7.7
27,Horror,11015,5.8
9648,Mystery,11015,5.8
53,Thriller,11015,5.8
14,Fantasy,9306,4.6
27,Horror,9306,4.6
878,Science Fiction,9306,4.6
35,Comedy,12559,5.3
10751,Family,12559,5.3
18,Drama,58770,6.6
53,Thriller,58770,6.6
14,Fantasy,3587,5.4
35,Comedy,3587,5.4
10751,Family,3587,5.4
28,Action,10723,5.4
12,Adventure,10723,5.4
35,Comedy,10723,5.4
53,Thriller,10723,5.4
18,Drama,56077,6.8
10749,Romance,56077,6.8
10752,War,56077,6.8
16,Animation,19004,6.1
12,Adventure,19004,6.1
10751,Family,19004,6.1
53,Thriller,253632,0.0
27,Horror,10987,5.0
53,Thriller,10987,5.0
18,Drama,44705,7.0
35,Comedy,44705,7.0
10749,Romance,44705,7.0
18,Drama,20318,7.1
36,History,20318,7.1
18,Drama,43596,6.3
10749,Romance,43596,6.3
18,Drama,79782,7.5
10749,Romance,79782,7.5
18,Drama,26933,7.4
10749,Romance,26933,7.4
18,Drama,27854,6.1
36,History,27854,6.1
10749,Romance,27854,6.1
53,Thriller,27854,6.1
35,Comedy,981,7.7
10749,Romance,981,7.7
35,Comedy,872,7.9
10402,Music,872,7.9
10749,Romance,872,7.9
18,Drama,2769,6.9
35,Comedy,2769,6.9
10402,Music,2769,6.9
10749,Romance,2769,6.9
10402,Music,13320,7.0
35,Comedy,13320,7.0
10749,Romance,13320,7.0
35,Comedy,164,7.6
18,Drama,164,7.6
10749,Romance,164,7.6
9648,Mystery,426,8.0
10749,Romance,426,8.0
53,Thriller,426,8.0
18,Drama,567,8.2
9648,Mystery,567,8.2
53,Thriller,567,8.2
35,Comedy,3078,7.7
10749,Romance,3078,7.7
18,Drama,13528,7.2
